Match info: 392204.yaml
['Royal Challengers Bangalore', 'Kings XI Punjab']
AR Patel {'total runs given': 1055, 'batsman matches played': 25, 'total wickets': 35, 'bowler matches played': 39, 'total balls': 286, 'total runs': 331, 'bowler balls': 847}
Sandeep Sharma {'total runs given': 1061, 'batsman matches played': 6, 'total wickets': 47, 'bowler matches played': 37, 'total balls': 25, 'total runs': 16, 'bowler balls': 836}
MM Sharma {'total runs given': 1514, 'batsman matches played': 10, 'total wickets': 65, 'bowler matches played': 55, 'total balls': 41, 'total runs': 44, 'bowler balls': 1158}
KC Cariappa {'total runs given': 83, 'batsman matches played': 1, 'total wickets': 1, 'bowler matches played': 2, 'total balls': 8, 'total runs': 12, 'bowler balls': 31}
SV Samson {'total runs given': 0, 'batsman matches played': 40, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 710, 'total runs': 847, 'bowler balls': 0}
Q de Kock {'total runs given': 0, 'batsman matches played': 19, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 380, 'total runs': 436, 'bowler balls': 0}
KK Nair {'total runs given': 0, 'batsman matches played': 30, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 578, 'total runs': 743, 'bowler balls': 0}
SW Billings {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 40, 'total runs': 58, 'bowler balls': 0}
CR Brathwaite {'total runs given': 92, 'batsman matches played': 3, 'total wickets': 6, 'bowler matches played': 3, 'total balls': 21, 'total runs': 45, 'bowler balls': 70}
CH Morris {'total runs given': 847, 'batsman matches played': 16, 'total wickets': 33, 'bowler matches played': 32, 'total balls': 107, 'total runs': 155, 'bowler balls': 673}
RR Pant {'total runs given': 0, 'batsman matches played': 6, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 109, 'total runs': 149, 'bowler balls': 0}
S Nadeem {'total runs given': 1109, 'batsman matches played': 12, 'total wickets': 31, 'bowler matches played': 43, 'total balls': 57, 'total runs': 23, 'bowler balls': 955}
Mohammed Shami {'total runs given': 568, 'batsman matches played': 6, 'total wickets': 10, 'bowler matches played': 19, 'total balls': 19, 'total runs': 8, 'bowler balls': 411}
Z Khan {'total runs given': 2319, 'batsman matches played': 22, 'total wickets': 87, 'bowler matches played': 81, 'total balls': 115, 'total runs': 107, 'bowler balls': 1875}
A Mishra {'total runs given': 2749, 'batsman matches played': 41, 'total wickets': 115, 'bowler matches played': 104, 'total balls': 312, 'total runs': 287, 'bowler balls': 2298}

Match info: 981007.yaml
['Gujarat Lions', 'Mumbai Indians']
RG Sharma {'total runs given': 449, 'batsman matches played': 132, 'total wickets': 15, 'bowler matches played': 30, 'total balls': 2878, 'total runs': 3728, 'bowler balls': 342}
MJ Guptill {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
JC Buttler {'total runs given': 0, 'batsman matches played': 9, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 121, 'total runs': 182, 'bowler balls': 0}
N Rana {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 11, 'total runs': 9, 'bowler balls': 0}
KA Pollard {'total runs given': 1744, 'batsman matches played': 92, 'total wickets': 56, 'bowler matches played': 79, 'total balls': 1323, 'total runs': 1901, 'bowler balls': 1258}
Harbhajan Singh {'total runs given': 3015, 'batsman matches played': 71, 'total wickets': 115, 'bowler matches played': 118, 'total balls': 553, 'total runs': 765, 'bowler balls': 2627}
HH Pandya {'total runs given': 287, 'batsman matches played': 14, 'total wickets': 3, 'bowler matches played': 15, 'total balls': 119, 'total runs': 145, 'bowler balls': 182}
R Vinay Kumar {'total runs given': 2874, 'batsman matches played': 40, 'total wickets': 98, 'bowler matches played': 99, 'total balls': 284, 'total runs': 303, 'bowler balls': 2092}
KH Pandya {'total runs given': 138, 'batsman matches played': 3, 'total wickets': 4, 'bowler matches played': 7, 'total balls': 28, 'total runs': 43, 'bowler balls': 119}
JJ Bumrah {'total runs given': 846, 'batsman matches played': 3, 'total wickets': 22, 'bowler matches played': 26, 'total balls': 13, 'total runs': 7, 'bowler balls': 601}
MJ McClenaghan {'total runs given': 689, 'batsman matches played': 6, 'total wickets': 30, 'bowler matches played': 21, 'total balls': 25, 'total runs': 43, 'bowler balls': 522}
SK Raina {'total runs given': 1013, 'batsman matches played': 136, 'total wickets': 24, 'bowler matches played': 61, 'total balls': 2906, 'total runs': 3918, 'bowler balls': 840}
BB McCullum {'total runs given': 0, 'batsman matches played': 85, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1828, 'total runs': 2246, 'bowler balls': 0}
DR Smith {'total runs given': 574, 'batsman matches played': 70, 'total wickets': 17, 'bowler matches played': 32, 'total balls': 1473, 'total runs': 1878, 'bowler balls': 392}
KD Karthik {'total runs given': 0, 'batsman matches played': 113, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1957, 'total runs': 2369, 'bowler balls': 0}
RA Jadeja {'total runs given': 2027, 'batsman matches played': 91, 'total wickets': 74, 'bowler matches played': 93, 'total balls': 1275, 'total runs': 1515, 'bowler balls': 1621}
AJ Finch {'total runs given': 67, 'batsman matches played': 47, 'total wickets': 1, 'bowler matches played': 5, 'total balls': 1036, 'total runs': 1245, 'bowler balls': 44}
P Kumar {'total runs given': 3023, 'batsman matches played': 53, 'total wickets': 78, 'bowler matches played': 106, 'total balls': 298, 'total runs': 316, 'bowler balls': 2380}
DS Kulkarni {'total runs given': 1513, 'batsman matches played': 13, 'total wickets': 60, 'bowler matches played': 58, 'total balls': 91, 'total runs': 73, 'bowler balls': 1175}
DJ Bravo {'total runs given': 2579, 'batsman matches played': 77, 'total wickets': 115, 'bowler matches played': 96, 'total balls': 1010, 'total runs': 1240, 'bowler balls': 1941}
SB Jakati {'total runs given': 1323, 'batsman matches played': 4, 'total wickets': 46, 'bowler matches played': 52, 'total balls': 28, 'total runs': 27, 'bowler balls': 1007}

Match info: 980921.yaml
['Royal Challengers Bangalore', 'Delhi Daredevils']
AB de Villiers {'total runs given': 0, 'batsman matches played': 103, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2055, 'total runs': 2996, 'bowler balls': 0}
V Kohli {'total runs given': 371, 'batsman matches played': 125, 'total wickets': 4, 'bowler matches played': 26, 'total balls': 3066, 'total runs': 3848, 'bowler balls': 264}
SR Watson {'total runs given': 2051, 'batsman matches played': 86, 'total wickets': 70, 'bowler matches played': 80, 'total balls': 1815, 'total runs': 2469, 'bowler balls': 1646}
KM Jadhav {'total runs given': 0, 'batsman matches played': 43, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 478, 'total runs': 617, 'bowler balls': 0}
CH Gayle {'total runs given': 726, 'batsman matches played': 87, 'total wickets': 18, 'bowler matches played': 36, 'total balls': 2285, 'total runs': 3331, 'bowler balls': 559}
SN Khan {'total runs given': 0, 'batsman matches played': 9, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 79, 'total runs': 131, 'bowler balls': 0}
D Wiese {'total runs given': 360, 'batsman matches played': 6, 'total wickets': 16, 'bowler matches played': 13, 'total balls': 81, 'total runs': 111, 'bowler balls': 262}
S Aravind {'total runs given': 703, 'batsman matches played': 4, 'total wickets': 37, 'bowler matches played': 25, 'total balls': 19, 'total runs': 27, 'bowler balls': 536}
Parvez Rasool {'total runs given': 208, 'batsman matches played': 4, 'total wickets': 4, 'bowler matches played': 9, 'total balls': 20, 'total runs': 17, 'bowler balls': 164}
YS Chahal {'total runs given': 1078, 'batsman matches played': 2, 'total wickets': 52, 'bowler matches played': 37, 'total balls': 3, 'total runs': 2, 'bowler balls': 835}
HV Patel {'total runs given': 924, 'batsman matches played': 11, 'total wickets': 31, 'bowler matches played': 32, 'total balls': 36, 'total runs': 41, 'bowler balls': 664}
SS Iyer {'total runs given': 0, 'batsman matches played': 16, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 371, 'total runs': 447, 'bowler balls': 0}
SV Samson {'total runs given': 0, 'batsman matches played': 41, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 745, 'total runs': 896, 'bowler balls': 0}
Q de Kock {'total runs given': 0, 'batsman matches played': 20, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 411, 'total runs': 488, 'bowler balls': 0}
KK Nair {'total runs given': 0, 'batsman matches played': 31, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 604, 'total runs': 766, 'bowler balls': 0}
JP Duminy {'total runs given': 798, 'batsman matches played': 68, 'total wickets': 22, 'bowler matches played': 45, 'total balls': 1513, 'total runs': 1846, 'bowler balls': 671}
Z Khan {'total runs given': 2344, 'batsman matches played': 22, 'total wickets': 88, 'bowler matches played': 82, 'total balls': 115, 'total runs': 107, 'bowler balls': 1893}
CH Morris {'total runs given': 882, 'batsman matches played': 17, 'total wickets': 35, 'bowler matches played': 33, 'total balls': 119, 'total runs': 172, 'bowler balls': 698}
Mohammed Shami {'total runs given': 602, 'batsman matches played': 6, 'total wickets': 11, 'bowler matches played': 20, 'total balls': 19, 'total runs': 8, 'bowler balls': 430}
P Negi {'total runs given': 535, 'batsman matches played': 14, 'total wickets': 14, 'bowler matches played': 20, 'total balls': 120, 'total runs': 158, 'bowler balls': 403}
A Mishra {'total runs given': 2786, 'batsman matches played': 41, 'total wickets': 115, 'bowler matches played': 105, 'total balls': 312, 'total runs': 287, 'bowler balls': 2323}
CR Brathwaite {'total runs given': 112, 'batsman matches played': 4, 'total wickets': 6, 'bowler matches played': 4, 'total balls': 27, 'total runs': 57, 'bowler balls': 82}

Match info: 980955.yaml
['Gujarat Lions', 'Kings XI Punjab']
M Vijay {'total runs given': 49, 'batsman matches played': 94, 'total wickets': 0, 'bowler matches played': 4, 'total balls': 1919, 'total runs': 2306, 'bowler balls': 37}
MP Stoinis {'total runs given': 97, 'batsman matches played': 2, 'total wickets': 4, 'bowler matches played': 3, 'total balls': 67, 'total runs': 85, 'bowler balls': 56}
SE Marsh {'total runs given': 0, 'batsman matches played': 59, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1691, 'total runs': 2199, 'bowler balls': 0}
DA Miller {'total runs given': 0, 'batsman matches played': 56, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 996, 'total runs': 1427, 'bowler balls': 0}
WP Saha {'total runs given': 0, 'batsman matches played': 62, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 926, 'total runs': 1191, 'bowler balls': 0}
AR Patel {'total runs given': 1088, 'batsman matches played': 26, 'total wickets': 35, 'bowler matches played': 40, 'total balls': 292, 'total runs': 347, 'bowler balls': 871}
KC Cariappa {'total runs given': 121, 'batsman matches played': 1, 'total wickets': 2, 'bowler matches played': 3, 'total balls': 8, 'total runs': 12, 'bowler balls': 56}
Gurkeerat Singh {'total runs given': 81, 'batsman matches played': 21, 'total wickets': 5, 'bowler matches played': 4, 'total balls': 261, 'total runs': 325, 'bowler balls': 69}
GJ Maxwell {'total runs given': 335, 'batsman matches played': 38, 'total wickets': 4, 'bowler matches played': 23, 'total balls': 544, 'total runs': 850, 'bowler balls': 206}
Sandeep Sharma {'total runs given': 1099, 'batsman matches played': 6, 'total wickets': 48, 'bowler matches played': 38, 'total balls': 25, 'total runs': 16, 'bowler balls': 860}
MM Sharma {'total runs given': 1535, 'batsman matches played': 10, 'total wickets': 65, 'bowler matches played': 56, 'total balls': 41, 'total runs': 44, 'bowler balls': 1182}
DR Smith {'total runs given': 611, 'batsman matches played': 71, 'total wickets': 19, 'bowler matches played': 33, 'total balls': 1496, 'total runs': 1915, 'bowler balls': 419}
BB McCullum {'total runs given': 0, 'batsman matches played': 86, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1857, 'total runs': 2294, 'bowler balls': 0}
SK Raina {'total runs given': 1013, 'batsman matches played': 137, 'total wickets': 24, 'bowler matches played': 61, 'total balls': 2942, 'total runs': 3976, 'bowler balls': 840}
KD Karthik {'total runs given': 0, 'batsman matches played': 114, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1961, 'total runs': 2372, 'bowler balls': 0}
RA Jadeja {'total runs given': 2042, 'batsman matches played': 92, 'total wickets': 74, 'bowler matches played': 94, 'total balls': 1292, 'total runs': 1536, 'bowler balls': 1627}
Ishan Kishan {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 10, 'total runs': 13, 'bowler balls': 0}
JP Faulkner {'total runs given': 1459, 'batsman matches played': 36, 'total wickets': 51, 'bowler matches played': 47, 'total balls': 299, 'total runs': 410, 'bowler balls': 1056}
P Kumar {'total runs given': 3047, 'batsman matches played': 53, 'total wickets': 80, 'bowler matches played': 107, 'total balls': 298, 'total runs': 316, 'bowler balls': 2404}
DS Kulkarni {'total runs given': 1554, 'batsman matches played': 13, 'total wickets': 62, 'bowler matches played': 59, 'total balls': 91, 'total runs': 73, 'bowler balls': 1199}
DJ Bravo {'total runs given': 2604, 'batsman matches played': 77, 'total wickets': 117, 'bowler matches played': 97, 'total balls': 1010, 'total runs': 1240, 'bowler balls': 1967}
S Kaushik {'total runs given': 129, 'batsman matches played': 1, 'total wickets': 3, 'bowler matches played': 4, 'total balls': 1, 'total runs': 0, 'bowler balls': 92}

Match info: 980985.yaml
['Mumbai Indians', 'Kings XI Punjab']
RG Sharma {'total runs given': 449, 'batsman matches played': 133, 'total wickets': 15, 'bowler matches played': 30, 'total balls': 2895, 'total runs': 3758, 'bowler balls': 342}
UBT Chand {'total runs given': 0, 'batsman matches played': 19, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 309, 'total runs': 300, 'bowler balls': 0}
N Rana {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 49, 'total runs': 79, 'bowler balls': 0}
JC Buttler {'total runs given': 0, 'batsman matches played': 10, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 153, 'total runs': 215, 'bowler balls': 0}
KA Pollard {'total runs given': 1744, 'batsman matches played': 93, 'total wickets': 56, 'bowler matches played': 79, 'total balls': 1334, 'total runs': 1910, 'bowler balls': 1258}
AT Rayudu {'total runs given': 0, 'batsman matches played': 96, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1803, 'total runs': 2233, 'bowler balls': 0}
KH Pandya {'total runs given': 166, 'batsman matches played': 4, 'total wickets': 4, 'bowler matches played': 8, 'total balls': 31, 'total runs': 47, 'bowler balls': 131}
TG Southee {'total runs given': 729, 'batsman matches played': 5, 'total wickets': 13, 'bowler matches played': 22, 'total balls': 29, 'total runs': 45, 'bowler balls': 529}
MJ McClenaghan {'total runs given': 728, 'batsman matches played': 6, 'total wickets': 30, 'bowler matches played': 22, 'total balls': 25, 'total runs': 43, 'bowler balls': 545}
Harbhajan Singh {'total runs given': 3051, 'batsman matches played': 72, 'total wickets': 116, 'bowler matches played': 119, 'total balls': 559, 'total runs': 768, 'bowler balls': 2651}
JJ Bumrah {'total runs given': 888, 'batsman matches played': 3, 'total wickets': 23, 'bowler matches played': 27, 'total balls': 13, 'total runs': 7, 'bowler balls': 628}
HM Amla {'total runs given': 0, 'batsman matches played': 4, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 97, 'total runs': 136, 'bowler balls': 0}
M Vijay {'total runs given': 49, 'batsman matches played': 95, 'total wickets': 0, 'bowler matches played': 4, 'total balls': 1961, 'total runs': 2361, 'bowler balls': 37}
WP Saha {'total runs given': 0, 'batsman matches played': 63, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 945, 'total runs': 1224, 'bowler balls': 0}
Gurkeerat Singh {'total runs given': 89, 'batsman matches played': 22, 'total wickets': 5, 'bowler matches played': 5, 'total balls': 264, 'total runs': 325, 'bowler balls': 76}
GJ Maxwell {'total runs given': 335, 'batsman matches played': 39, 'total wickets': 4, 'bowler matches played': 23, 'total balls': 545, 'total runs': 850, 'bowler balls': 206}
Sandeep Sharma {'total runs given': 1130, 'batsman matches played': 7, 'total wickets': 49, 'bowler matches played': 39, 'total balls': 26, 'total runs': 17, 'bowler balls': 885}
MM Sharma {'total runs given': 1567, 'batsman matches played': 11, 'total wickets': 68, 'bowler matches played': 57, 'total balls': 43, 'total runs': 45, 'bowler balls': 1206}
AR Patel {'total runs given': 1109, 'batsman matches played': 27, 'total wickets': 39, 'bowler matches played': 41, 'total balls': 294, 'total runs': 347, 'bowler balls': 896}
MP Stoinis {'total runs given': 121, 'batsman matches played': 3, 'total wickets': 4, 'bowler matches played': 4, 'total balls': 86, 'total runs': 112, 'bowler balls': 80}
KC Cariappa {'total runs given': 136, 'batsman matches played': 2, 'total wickets': 2, 'bowler matches played': 4, 'total balls': 11, 'total runs': 13, 'bowler balls': 74}

Match info: 980993.yaml
['Mumbai Indians', 'Delhi Daredevils']
RG Sharma {'total runs given': 449, 'batsman matches played': 134, 'total wickets': 15, 'bowler matches played': 30, 'total balls': 2919, 'total runs': 3773, 'bowler balls': 342}
MJ Guptill {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 9, 'total runs': 7, 'bowler balls': 0}
KH Pandya {'total runs given': 198, 'batsman matches played': 5, 'total wickets': 4, 'bowler matches played': 9, 'total balls': 43, 'total runs': 66, 'bowler balls': 155}
KA Pollard {'total runs given': 1744, 'batsman matches played': 94, 'total wickets': 56, 'bowler matches played': 79, 'total balls': 1354, 'total runs': 1937, 'bowler balls': 1258}
AT Rayudu {'total runs given': 0, 'batsman matches played': 97, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1806, 'total runs': 2233, 'bowler balls': 0}
JC Buttler {'total runs given': 0, 'batsman matches played': 11, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 163, 'total runs': 224, 'bowler balls': 0}
Harbhajan Singh {'total runs given': 3086, 'batsman matches played': 73, 'total wickets': 116, 'bowler matches played': 120, 'total balls': 569, 'total runs': 782, 'bowler balls': 2675}
R Vinay Kumar {'total runs given': 2892, 'batsman matches played': 41, 'total wickets': 100, 'bowler matches played': 100, 'total balls': 285, 'total runs': 304, 'bowler balls': 2110}
MJ McClenaghan {'total runs given': 752, 'batsman matches played': 7, 'total wickets': 32, 'bowler matches played': 23, 'total balls': 29, 'total runs': 47, 'bowler balls': 565}
JJ Bumrah {'total runs given': 902, 'batsman matches played': 4, 'total wickets': 23, 'bowler matches played': 28, 'total balls': 15, 'total runs': 9, 'bowler balls': 641}
N Rana {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 78, 'total runs': 104, 'bowler balls': 0}
MA Agarwal {'total runs given': 0, 'batsman matches played': 43, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 646, 'total runs': 771, 'bowler balls': 0}
KK Nair {'total runs given': 0, 'batsman matches played': 32, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 648, 'total runs': 820, 'bowler balls': 0}
Q de Kock {'total runs given': 0, 'batsman matches played': 21, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 465, 'total runs': 596, 'bowler balls': 0}
SV Samson {'total runs given': 0, 'batsman matches played': 42, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 759, 'total runs': 905, 'bowler balls': 0}
RR Pant {'total runs given': 0, 'batsman matches played': 7, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 112, 'total runs': 153, 'bowler balls': 0}
JP Duminy {'total runs given': 798, 'batsman matches played': 69, 'total wickets': 22, 'bowler matches played': 45, 'total balls': 1518, 'total runs': 1853, 'bowler balls': 671}
CH Morris {'total runs given': 912, 'batsman matches played': 17, 'total wickets': 35, 'bowler matches played': 34, 'total balls': 119, 'total runs': 172, 'bowler balls': 722}
Imran Tahir {'total runs given': 491, 'batsman matches played': 4, 'total wickets': 24, 'bowler matches played': 16, 'total balls': 16, 'total runs': 13, 'bowler balls': 351}
Z Khan {'total runs given': 2394, 'batsman matches played': 22, 'total wickets': 89, 'bowler matches played': 83, 'total balls': 115, 'total runs': 107, 'bowler balls': 1917}
A Mishra {'total runs given': 2816, 'batsman matches played': 41, 'total wickets': 115, 'bowler matches played': 106, 'total balls': 312, 'total runs': 287, 'bowler balls': 2341}
S Nadeem {'total runs given': 1139, 'batsman matches played': 12, 'total wickets': 31, 'bowler matches played': 44, 'total balls': 57, 'total runs': 23, 'bowler balls': 979}

Match info: 980965.yaml
['Delhi Daredevils', 'Rising Pune Supergiants']
RR Pant {'total runs given': 0, 'batsman matches played': 8, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 129, 'total runs': 176, 'bowler balls': 0}
SV Samson {'total runs given': 0, 'batsman matches played': 43, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 770, 'total runs': 911, 'bowler balls': 0}
KK Nair {'total runs given': 0, 'batsman matches played': 33, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 656, 'total runs': 828, 'bowler balls': 0}
JP Duminy {'total runs given': 798, 'batsman matches played': 70, 'total wickets': 22, 'bowler matches played': 45, 'total balls': 1527, 'total runs': 1862, 'bowler balls': 671}
SW Billings {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 49, 'total runs': 64, 'bowler balls': 0}
CR Brathwaite {'total runs given': 131, 'batsman matches played': 4, 'total wickets': 7, 'bowler matches played': 5, 'total balls': 27, 'total runs': 57, 'bowler balls': 94}
P Negi {'total runs given': 561, 'batsman matches played': 14, 'total wickets': 14, 'bowler matches played': 21, 'total balls': 120, 'total runs': 158, 'bowler balls': 421}
J Yadav {'total runs given': 106, 'batsman matches played': 1, 'total wickets': 3, 'bowler matches played': 6, 'total balls': 7, 'total runs': 5, 'bowler balls': 97}
Mohammed Shami {'total runs given': 638, 'batsman matches played': 6, 'total wickets': 13, 'bowler matches played': 21, 'total balls': 19, 'total runs': 8, 'bowler balls': 455}
A Mishra {'total runs given': 2858, 'batsman matches played': 42, 'total wickets': 116, 'bowler matches played': 107, 'total balls': 317, 'total runs': 288, 'bowler balls': 2365}
Imran Tahir {'total runs given': 550, 'batsman matches played': 5, 'total wickets': 24, 'bowler matches played': 17, 'total balls': 23, 'total runs': 18, 'bowler balls': 375}
UT Khawaja {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 55, 'total runs': 60, 'bowler balls': 0}
AM Rahane {'total runs given': 5, 'batsman matches played': 85, 'total wickets': 1, 'bowler matches played': 1, 'total balls': 2121, 'total runs': 2483, 'bowler balls': 6}
SS Tiwary {'total runs given': 0, 'batsman matches played': 59, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 990, 'total runs': 1137, 'bowler balls': 0}
MS Dhoni {'total runs given': 0, 'batsman matches played': 124, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2348, 'total runs': 3196, 'bowler balls': 0}
NLTC Perera {'total runs given': 941, 'batsman matches played': 26, 'total wickets': 29, 'bowler matches played': 33, 'total balls': 297, 'total runs': 378, 'bowler balls': 666}
AB Dinda {'total runs given': 1869, 'batsman matches played': 15, 'total wickets': 65, 'bowler matches played': 68, 'total balls': 42, 'total runs': 19, 'bowler balls': 1444}
SM Boland {'total runs given': 25, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 0, 'total runs': 0, 'bowler balls': 19}
R Ashwin {'total runs given': 2443, 'batsman matches played': 34, 'total wickets': 98, 'bowler matches played': 104, 'total balls': 237, 'total runs': 221, 'bowler balls': 2288}
R Bhatia {'total runs given': 1909, 'batsman matches played': 45, 'total wickets': 66, 'bowler matches played': 85, 'total balls': 269, 'total runs': 317, 'bowler balls': 1550}
M Ashwin {'total runs given': 178, 'batsman matches played': 1, 'total wickets': 7, 'bowler matches played': 7, 'total balls': 1, 'total runs': 0, 'bowler balls': 132}

Match info: 980963.yaml
['Kolkata Knight Riders', 'Kings XI Punjab']
G Gambhir {'total runs given': 0, 'batsman matches played': 124, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2897, 'total runs': 3501, 'bowler balls': 0}
RV Uthappa {'total runs given': 0, 'batsman matches played': 124, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2596, 'total runs': 3231, 'bowler balls': 0}
YK Pathan {'total runs given': 1357, 'batsman matches played': 117, 'total wickets': 40, 'bowler matches played': 74, 'total balls': 1827, 'total runs': 2604, 'bowler balls': 1118}
AD Russell {'total runs given': 835, 'batsman matches played': 24, 'total wickets': 22, 'bowler matches played': 30, 'total balls': 337, 'total runs': 558, 'bowler balls': 575}
M Morkel {'total runs given': 1977, 'batsman matches played': 19, 'total wickets': 73, 'bowler matches played': 65, 'total balls': 92, 'total runs': 125, 'bowler balls': 1585}
UT Yadav {'total runs given': 2288, 'batsman matches played': 19, 'total wickets': 74, 'bowler matches played': 76, 'total balls': 82, 'total runs': 84, 'bowler balls': 1674}
PP Chawla {'total runs given': 3037, 'batsman matches played': 63, 'total wickets': 113, 'bowler matches played': 118, 'total balls': 445, 'total runs': 502, 'bowler balls': 2374}
GB Hogg {'total runs given': 519, 'batsman matches played': 4, 'total wickets': 19, 'bowler matches played': 18, 'total balls': 22, 'total runs': 22, 'bowler balls': 417}
Shakib Al Hasan {'total runs given': 1009, 'batsman matches played': 29, 'total wickets': 41, 'bowler matches played': 38, 'total balls': 340, 'total runs': 428, 'bowler balls': 875}
M Vohra {'total runs given': 0, 'batsman matches played': 30, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 549, 'total runs': 696, 'bowler balls': 0}
M Vijay {'total runs given': 49, 'batsman matches played': 96, 'total wickets': 0, 'bowler matches played': 4, 'total balls': 2016, 'total runs': 2415, 'bowler balls': 37}
GJ Maxwell {'total runs given': 335, 'batsman matches played': 40, 'total wickets': 4, 'bowler matches played': 23, 'total balls': 547, 'total runs': 850, 'bowler balls': 206}
WP Saha {'total runs given': 0, 'batsman matches played': 64, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 985, 'total runs': 1280, 'bowler balls': 0}
DA Miller {'total runs given': 0, 'batsman matches played': 57, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1023, 'total runs': 1458, 'bowler balls': 0}
Gurkeerat Singh {'total runs given': 89, 'batsman matches played': 23, 'total wickets': 5, 'bowler matches played': 5, 'total balls': 268, 'total runs': 331, 'bowler balls': 76}
AR Patel {'total runs given': 1139, 'batsman matches played': 27, 'total wickets': 40, 'bowler matches played': 42, 'total balls': 294, 'total runs': 347, 'bowler balls': 920}
Swapnil Singh {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
MP Stoinis {'total runs given': 142, 'batsman matches played': 3, 'total wickets': 8, 'bowler matches played': 5, 'total balls': 86, 'total runs': 112, 'bowler balls': 104}
MM Sharma {'total runs given': 1593, 'batsman matches played': 11, 'total wickets': 70, 'bowler matches played': 58, 'total balls': 43, 'total runs': 45, 'bowler balls': 1231}
Sandeep Sharma {'total runs given': 1141, 'batsman matches played': 7, 'total wickets': 51, 'bowler matches played': 40, 'total balls': 26, 'total runs': 17, 'bowler balls': 909}

Match info: 980977.yaml
['Kings XI Punjab', 'Royal Challengers Bangalore']
KL Rahul {'total runs given': 0, 'batsman matches played': 26, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 521, 'total runs': 634, 'bowler balls': 0}
V Kohli {'total runs given': 371, 'batsman matches played': 126, 'total wickets': 4, 'bowler matches played': 26, 'total balls': 3114, 'total runs': 3927, 'bowler balls': 264}
AB de Villiers {'total runs given': 0, 'batsman matches played': 104, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2088, 'total runs': 3051, 'bowler balls': 0}
